"REF_DATE","GEO","DGUID","Value","North American Industry Classification System (NAICS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2008","Ontario","2016A000235","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466233","6.2.190","3618.5","","","","1"
"2009","Ontario","2016A000235","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466233","6.2.190","3267.4","","","","1"
"2010","Ontario","2016A000235","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466233","6.2.190","3389.2","","","","1"
"2011","Ontario","2016A000235","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466233","6.2.190","3579.1","","","","1"
"2012","Ontario","2016A000235","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466233","6.2.190","3523.5","","","","1"
"2013","Ontario","2016A000235","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466233","6.2.190","3610.0","","","","1"
"2014","Ontario","2016A000235","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466233","6.2.190","3712.3","","","","1"
"2015","Ontario","2016A000235","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466233","6.2.190","3816.6","","","","1"
"2016","Ontario","2016A000235","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466233","6.2.190","3917.2","","","","1"
"2017","Ontario","2016A000235","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466233","6.2.190","3840.1","","","","1"
"2018","Ontario","2016A000235","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466233","6.2.190","4168.7","","","","1"
"2019","Ontario","2016A000235","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466233","6.2.190","4341.3","","","","1"
"2020","Ontario","2016A000235","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466233","6.2.190","1625.3","","","","1"
"2021","Ontario","2016A000235","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466233","6.2.190","1391.7","","","","1"
"2022","Ontario","2016A000235","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466233","6.2.190","2212.0","","","","1"
"1997","Manitoba","2016A000246","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466538","7.2.190","221.3","","","","1"
"1998","Manitoba","2016A000246","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466538","7.2.190","218.8","","","","1"
"1999","Manitoba","2016A000246","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466538","7.2.190","229.9","","","","1"
"2000","Manitoba","2016A000246","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466538","7.2.190","220.0","","","","1"
"2001","Manitoba","2016A000246","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466538","7.2.190","220.2","","","","1"
"2002","Manitoba","2016A000246","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466538","7.2.190","225.1","","","","1"
"2003","Manitoba","2016A000246","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466538","7.2.190","221.7","","","","1"
"2004","Manitoba","2016A000246","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466538","7.2.190","217.9","","","","1"
"2005","Manitoba","2016A000246","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466538","7.2.190","229.6","","","","1"
"2006","Manitoba","2016A000246","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466538","7.2.190","232.3","","","","1"
"2007","Manitoba","2016A000246","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466538","7.2.190","243.7","","","","1"
"2008","Manitoba","2016A000246","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466538","7.2.190","253.6","","","","1"
"2009","Manitoba","2016A000246","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466538","7.2.190","198.6","","","","1"
"2010","Manitoba","2016A000246","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466538","7.2.190","200.7","","","","1"
"2011","Manitoba","2016A000246","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466538","7.2.190","196.6","","","","1"
"2012","Manitoba","2016A000246","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466538","7.2.190","200.2","","","","1"
"2013","Manitoba","2016A000246","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466538","7.2.190","209.7","","","","1"
"2014","Manitoba","2016A000246","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466538","7.2.190","211.4","","","","1"
"2015","Manitoba","2016A000246","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466538","7.2.190","200.8","","","","1"
"2016","Manitoba","2016A000246","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466538","7.2.190","212.2","","","","1"
"2017","Manitoba","2016A000246","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466538","7.2.190","214.9","","","","1"
"2018","Manitoba","2016A000246","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466538","7.2.190","235.7","","","","1"
"2019","Manitoba","2016A000246","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466538","7.2.190","233.7","","","","1"
"2020","Manitoba","2016A000246","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466538","7.2.190","103.1","","","","1"
"2021","Manitoba","2016A000246","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466538","7.2.190","98.1","","","","1"
"2022","Manitoba","2016A000246","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466538","7.2.190","136.5","","","","1"
"1997","Saskatchewan","2016A000247","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466843","8.2.190","170.2","","","","1"
"1998","Saskatchewan","2016A000247","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466843","8.2.190","172.6","","","","1"
"1999","Saskatchewan","2016A000247","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466843","8.2.190","173.6","","","","1"
"2000","Saskatchewan","2016A000247","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466843","8.2.190","170.3","","","","1"
"2001","Saskatchewan","2016A000247","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466843","8.2.190","162.3","","","","1"
"2002","Saskatchewan","2016A000247","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466843","8.2.190","163.9","","","","1"
"2003","Saskatchewan","2016A000247","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466843","8.2.190","172.3","","","","1"
"2004","Saskatchewan","2016A000247","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466843","8.2.190","190.2","","","","1"
"2005","Saskatchewan","2016A000247","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466843","8.2.190","170.8","","","","1"
"2006","Saskatchewan","2016A000247","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466843","8.2.190","155.8","","","","1"
"2007","Saskatchewan","2016A000247","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466843","8.2.190","162.9","","","","1"
"2008","Saskatchewan","2016A000247","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466843","8.2.190","176.2","","","","1"
"2009","Saskatchewan","2016A000247","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466843","8.2.190","146.9","","","","1"
"2010","Saskatchewan","2016A000247","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466843","8.2.190","140.0","","","","1"
"2011","Saskatchewan","2016A000247","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466843","8.2.190","135.2","","","","1"
"2012","Saskatchewan","2016A000247","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466843","8.2.190","130.1","","","","1"
"2013","Saskatchewan","2016A000247","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466843","8.2.190","135.3","","","","1"
"2014","Saskatchewan","2016A000247","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466843","8.2.190","140.1","","","","1"
"2015","Saskatchewan","2016A000247","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466843","8.2.190","165.5","","","","1"
"2016","Saskatchewan","2016A000247","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466843","8.2.190","149.3","","","","1"
"2017","Saskatchewan","2016A000247","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466843","8.2.190","153.4","","","","1"
"2018","Saskatchewan","2016A000247","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466843","8.2.190","134.1","","","","1"
"2019","Saskatchewan","2016A000247","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466843","8.2.190","144.1","","","","1"
"2020","Saskatchewan","2016A000247","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466843","8.2.190","79.8","","","","1"
"2021","Saskatchewan","2016A000247","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466843","8.2.190","78.5","","","","1"
"2022","Saskatchewan","2016A000247","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62466843","8.2.190","81.0","","","","1"
"1997","Alberta","2016A000248","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467148","9.2.190","781.6","","","","1"
"1998","Alberta","2016A000248","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467148","9.2.190","777.0","","","","1"
"1999","Alberta","2016A000248","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467148","9.2.190","875.6","","","","1"
"2000","Alberta","2016A000248","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467148","9.2.190","924.7","","","","1"
"2001","Alberta","2016A000248","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467148","9.2.190","848.9","","","","1"
"2002","Alberta","2016A000248","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467148","9.2.190","992.0","","","","1"
"2003","Alberta","2016A000248","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467148","9.2.190","1034.4","","","","1"
"2004","Alberta","2016A000248","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467148","9.2.190","998.4","","","","1"
"2005","Alberta","2016A000248","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467148","9.2.190","1094.4","","","","1"
"2006","Alberta","2016A000248","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467148","9.2.190","1095.4","","","","1"
"2007","Alberta","2016A000248","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467148","9.2.190","1162.0","","","","1"
"2008","Alberta","2016A000248","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467148","9.2.190","1251.3","","","","1"
"2009","Alberta","2016A000248","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467148","9.2.190","1117.5","","","","1"
"2010","Alberta","2016A000248","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467148","9.2.190","1134.0","","","","1"
"2011","Alberta","2016A000248","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467148","9.2.190","1144.3","","","","1"
"2012","Alberta","2016A000248","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467148","9.2.190","1234.6","","","","1"
"2013","Alberta","2016A000248","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467148","9.2.190","1304.0","","","","1"
"2014","Alberta","2016A000248","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467148","9.2.190","1355.4","","","","1"
"2015","Alberta","2016A000248","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467148","9.2.190","1322.9","","","","1"
"2016","Alberta","2016A000248","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467148","9.2.190","1305.4","","","","1"
"2017","Alberta","2016A000248","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467148","9.2.190","1277.1","","","","1"
"2018","Alberta","2016A000248","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467148","9.2.190","1238.6","","","","1"
"2019","Alberta","2016A000248","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467148","9.2.190","1208.7","","","","1"
"2020","Alberta","2016A000248","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467148","9.2.190","614.7","","","","1"
"2021","Alberta","2016A000248","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467148","9.2.190","608.7","","","","1"
"2022","Alberta","2016A000248","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467148","9.2.190","858.7","","","","1"
"1997","British Columbia","2016A000259","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467453","10.2.190","794.0","","","","1"
"1998","British Columbia","2016A000259","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467453","10.2.190","786.9","","","","1"
"1999","British Columbia","2016A000259","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467453","10.2.190","906.8","","","","1"
"2000","British Columbia","2016A000259","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467453","10.2.190","995.7","","","","1"
"2001","British Columbia","2016A000259","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467453","10.2.190","838.5","","","","1"
"2002","British Columbia","2016A000259","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467453","10.2.190","1191.0","","","","1"
"2003","British Columbia","2016A000259","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467453","10.2.190","1164.7","","","","1"
"2004","British Columbia","2016A000259","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467453","10.2.190","1172.7","","","","1"
"2005","British Columbia","2016A000259","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467453","10.2.190","1168.0","","","","1"
"2006","British Columbia","2016A000259","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467453","10.2.190","1171.4","","","","1"
"2007","British Columbia","2016A000259","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467453","10.2.190","1400.8","","","","1"
"2008","British Columbia","2016A000259","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467453","10.2.190","1402.6","","","","1"
"2009","British Columbia","2016A000259","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467453","10.2.190","1422.0","","","","1"
"2010","British Columbia","2016A000259","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467453","10.2.190","1550.8","","","","1"
"2011","British Columbia","2016A000259","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467453","10.2.190","1519.3","","","","1"
"2012","British Columbia","2016A000259","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467453","10.2.190","1538.3","","","","1"
"2013","British Columbia","2016A000259","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467453","10.2.190","1585.1","","","","1"
"2014","British Columbia","2016A000259","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467453","10.2.190","1499.4","","","","1"
"2015","British Columbia","2016A000259","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467453","10.2.190","1537.1","","","","1"
"2016","British Columbia","2016A000259","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467453","10.2.190","1565.1","","","","1"
"2017","British Columbia","2016A000259","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467453","10.2.190","1667.5","","","","1"
"2018","British Columbia","2016A000259","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467453","10.2.190","1789.0","","","","1"
"2019","British Columbia","2016A000259","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467453","10.2.190","1829.0","","","","1"
"2020","British Columbia","2016A000259","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467453","10.2.190","794.4","","","","1"
"2021","British Columbia","2016A000259","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467453","10.2.190","776.7","","","","1"
"2022","British Columbia","2016A000259","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467453","10.2.190","1079.5","","","","1"
"1997","Yukon","2016A000260","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467758","11.2.190","13.9","","","","1"
"1998","Yukon","2016A000260","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467758","11.2.190","9.7","","","","1"
"1999","Yukon","2016A000260","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467758","11.2.190","12.7","","","","1"
"2000","Yukon","2016A000260","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467758","11.2.190","15.8","","","","1"
"2001","Yukon","2016A000260","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467758","11.2.190","11.4","","","","1"
"2002","Yukon","2016A000260","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467758","11.2.190","11.2","","","","1"
"2003","Yukon","2016A000260","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467758","11.2.190","11.5","","","","1"
"2004","Yukon","2016A000260","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467758","11.2.190","11.7","","","","1"
"2005","Yukon","2016A000260","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467758","11.2.190","14.1","","","","1"
"2006","Yukon","2016A000260","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467758","11.2.190","17.0","","","","1"
"2007","Yukon","2016A000260","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467758","11.2.190","16.6","","","","1"
"2008","Yukon","2016A000260","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467758","11.2.190","17.2","","","","1"
"2009","Yukon","2016A000260","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467758","11.2.190","14.5","","","","1"
"2010","Yukon","2016A000260","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467758","11.2.190","13.0","","","","1"
"2011","Yukon","2016A000260","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467758","11.2.190","12.8","","","","1"
"2012","Yukon","2016A000260","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467758","11.2.190","12.3","","","","1"
"2013","Yukon","2016A000260","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467758","11.2.190","13.1","","","","1"
"2014","Yukon","2016A000260","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467758","11.2.190","12.6","","","","1"
"2015","Yukon","2016A000260","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467758","11.2.190","8.3","","","","1"
"2016","Yukon","2016A000260","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467758","11.2.190","8.4","","","","1"
"2017","Yukon","2016A000260","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467758","11.2.190","8.1","","","","1"
"2018","Yukon","2016A000260","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467758","11.2.190","7.6","","","","1"
"2019","Yukon","2016A000260","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467758","11.2.190","7.6","","","","1"
"2020","Yukon","2016A000260","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467758","11.2.190","4.7","","","","1"
"2021","Yukon","2016A000260","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467758","11.2.190","5.0","","","","1"
"2022","Yukon","2016A000260","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62467758","11.2.190","5.9","","","","1"
"1997","Northwest Territories","2016A000261","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62468063","12.2.190","3.9","","","","1"
"1998","Northwest Territories","2016A000261","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62468063","12.2.190","5.2","","","","1"
"1999","Northwest Territories","2016A000261","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62468063","12.2.190","3.2","","","","1"
"2000","Northwest Territories","2016A000261","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62468063","12.2.190","3.9","","","","1"
"2001","Northwest Territories","2016A000261","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62468063","12.2.190","3.1","","","","1"
"2002","Northwest Territories","2016A000261","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62468063","12.2.190","2.6","","","","1"
"2003","Northwest Territories","2016A000261","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62468063","12.2.190","3.9","","","","1"
"2004","Northwest Territories","2016A000261","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62468063","12.2.190","5.2","","","","1"
"2005","Northwest Territories","2016A000261","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62468063","12.2.190","5.3","","","","1"
"2006","Northwest Territories","2016A000261","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62468063","12.2.190","5.0","","","","1"
"2007","Northwest Territories","2016A000261","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62468063","12.2.190","5.5","","","","1"
"2008","Northwest Territories","2016A000261","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62468063","12.2.190","6.1","","","","1"
