"REF_DATE","GEO","DGUID","Value","North American Industry Classification System (NAICS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2007","Saskatchewan","2016A000247","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62466841","8.2.188","8.7","","","","1"
"2008","Saskatchewan","2016A000247","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62466841","8.2.188","8.5","","","","1"
"2009","Saskatchewan","2016A000247","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62466841","8.2.188","7.1","","","","1"
"2010","Saskatchewan","2016A000247","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62466841","8.2.188","5.9","","","","1"
"2011","Saskatchewan","2016A000247","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62466841","8.2.188","6.0","","","","1"
"2012","Saskatchewan","2016A000247","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62466841","8.2.188","6.2","","","","1"
"2013","Saskatchewan","2016A000247","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62466841","8.2.188","6.5","","","","1"
"2014","Saskatchewan","2016A000247","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62466841","8.2.188","6.8","","","","1"
"2015","Saskatchewan","2016A000247","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62466841","8.2.188","5.4","","","","1"
"2016","Saskatchewan","2016A000247","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62466841","8.2.188","5.0","","","","1"
"2017","Saskatchewan","2016A000247","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62466841","8.2.188","3.3","","","","1"
"2018","Saskatchewan","2016A000247","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62466841","8.2.188","3.2","","","","1"
"2019","Saskatchewan","2016A000247","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62466841","8.2.188","4.0","","","","1"
"2020","Saskatchewan","2016A000247","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62466841","8.2.188","2.8","","","","1"
"2021","Saskatchewan","2016A000247","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62466841","8.2.188","2.9","","","","1"
"2022","Saskatchewan","2016A000247","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62466841","8.2.188","3.3","","","","1"
"1997","Alberta","2016A000248","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467146","9.2.188","5.7","","","","1"
"1998","Alberta","2016A000248","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467146","9.2.188","7.6","","","","1"
"1999","Alberta","2016A000248","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467146","9.2.188","6.1","","","","1"
"2000","Alberta","2016A000248","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467146","9.2.188","2.3","","","","1"
"2001","Alberta","2016A000248","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467146","9.2.188","1.7","","","","1"
"2002","Alberta","2016A000248","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467146","9.2.188","2.2","","","","1"
"2003","Alberta","2016A000248","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467146","9.2.188","3.7","","","","1"
"2004","Alberta","2016A000248","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467146","9.2.188","3.1","","","","1"
"2005","Alberta","2016A000248","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467146","9.2.188","2.2","","","","1"
"2006","Alberta","2016A000248","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467146","9.2.188","2.3","","","","1"
"2007","Alberta","2016A000248","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467146","9.2.188","2.1","","","","1"
"2008","Alberta","2016A000248","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467146","9.2.188","2.1","","","","1"
"2009","Alberta","2016A000248","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467146","9.2.188","1.8","","","","1"
"2010","Alberta","2016A000248","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467146","9.2.188","1.3","","","","1"
"2011","Alberta","2016A000248","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467146","9.2.188","1.4","","","","1"
"2012","Alberta","2016A000248","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467146","9.2.188","1.4","","","","1"
"2013","Alberta","2016A000248","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467146","9.2.188","1.4","","","","1"
"2014","Alberta","2016A000248","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467146","9.2.188","1.5","","","","1"
"2015","Alberta","2016A000248","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467146","9.2.188","1.3","","","","1"
"2016","Alberta","2016A000248","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467146","9.2.188","1.0","","","","1"
"2017","Alberta","2016A000248","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467146","9.2.188","1.1","","","","1"
"2018","Alberta","2016A000248","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467146","9.2.188","1.2","","","","1"
"2019","Alberta","2016A000248","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467146","9.2.188","1.5","","","","1"
"2020","Alberta","2016A000248","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467146","9.2.188","1.2","","","","1"
"2021","Alberta","2016A000248","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467146","9.2.188","1.3","","","","1"
"2022","Alberta","2016A000248","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467146","9.2.188","1.5","","","","1"
"1997","British Columbia","2016A000259","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467451","10.2.188","763.6","","","","1"
"1998","British Columbia","2016A000259","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467451","10.2.188","859.7","","","","1"
"1999","British Columbia","2016A000259","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467451","10.2.188","1008.9","","","","1"
"2000","British Columbia","2016A000259","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467451","10.2.188","1135.4","","","","1"
"2001","British Columbia","2016A000259","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467451","10.2.188","1130.6","","","","1"
"2002","British Columbia","2016A000259","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467451","10.2.188","1153.3","","","","1"
"2003","British Columbia","2016A000259","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467451","10.2.188","1138.1","","","","1"
"2004","British Columbia","2016A000259","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467451","10.2.188","1125.1","","","","1"
"2005","British Columbia","2016A000259","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467451","10.2.188","1188.3","","","","1"
"2006","British Columbia","2016A000259","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467451","10.2.188","1126.5","","","","1"
"2007","British Columbia","2016A000259","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467451","10.2.188","984.1","","","","1"
"2008","British Columbia","2016A000259","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467451","10.2.188","959.2","","","","1"
"2009","British Columbia","2016A000259","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467451","10.2.188","804.2","","","","1"
"2010","British Columbia","2016A000259","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467451","10.2.188","776.2","","","","1"
"2011","British Columbia","2016A000259","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467451","10.2.188","800.7","","","","1"
"2012","British Columbia","2016A000259","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467451","10.2.188","838.1","","","","1"
"2013","British Columbia","2016A000259","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467451","10.2.188","840.4","","","","1"
"2014","British Columbia","2016A000259","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467451","10.2.188","821.4","","","","1"
"2015","British Columbia","2016A000259","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467451","10.2.188","843.6","","","","1"
"2016","British Columbia","2016A000259","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467451","10.2.188","738.5","","","","1"
"2017","British Columbia","2016A000259","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467451","10.2.188","832.7","","","","1"
"2018","British Columbia","2016A000259","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467451","10.2.188","784.0","","","","1"
"2019","British Columbia","2016A000259","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467451","10.2.188","757.9","","","","1"
"2020","British Columbia","2016A000259","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467451","10.2.188","452.8","","","","1"
"2021","British Columbia","2016A000259","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467451","10.2.188","490.2","","","","1"
"2022","British Columbia","2016A000259","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467451","10.2.188","552.9","","","","1"
"1997","Yukon","2016A000260","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467756","11.2.188","0.0","","","","1"
"1998","Yukon","2016A000260","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467756","11.2.188","0.0","","","","1"
"1999","Yukon","2016A000260","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467756","11.2.188","0.0","","","","1"
"2000","Yukon","2016A000260","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467756","11.2.188","0.0","","","","1"
"2001","Yukon","2016A000260","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467756","11.2.188","0.0","","","","1"
"2002","Yukon","2016A000260","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467756","11.2.188","0.0","","","","1"
"2003","Yukon","2016A000260","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467756","11.2.188","0.0","","","","1"
"2004","Yukon","2016A000260","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467756","11.2.188","0.0","","","","1"
"2005","Yukon","2016A000260","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467756","11.2.188","0.0","","","","1"
"2006","Yukon","2016A000260","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467756","11.2.188","0.0","","","","1"
"2007","Yukon","2016A000260","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467756","11.2.188","0.0","","","","1"
"2008","Yukon","2016A000260","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467756","11.2.188","0.0","","","","1"
"2009","Yukon","2016A000260","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467756","11.2.188","0.0","","","","1"
"2010","Yukon","2016A000260","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467756","11.2.188","0.0","","","","1"
"2011","Yukon","2016A000260","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467756","11.2.188","0.0","","","","1"
"2012","Yukon","2016A000260","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467756","11.2.188","0.0","","","","1"
"2013","Yukon","2016A000260","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467756","11.2.188","0.0","","","","1"
"2014","Yukon","2016A000260","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467756","11.2.188","0.0","","","","1"
"2015","Yukon","2016A000260","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467756","11.2.188","0.0","","","","1"
"2016","Yukon","2016A000260","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467756","11.2.188","0.0","","","","1"
"2017","Yukon","2016A000260","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467756","11.2.188","0.0","","","","1"
"2018","Yukon","2016A000260","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467756","11.2.188","0.0","","","","1"
"2019","Yukon","2016A000260","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467756","11.2.188","0.0","","","","1"
"2020","Yukon","2016A000260","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467756","11.2.188","0.0","","","","1"
"2021","Yukon","2016A000260","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467756","11.2.188","0.0","","","","1"
"2022","Yukon","2016A000260","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62467756","11.2.188","0.0","","","","1"
"1997","Northwest Territories","2016A000261","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62468061","12.2.188","47.0","","","","1"
"1998","Northwest Territories","2016A000261","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62468061","12.2.188","60.4","","","","1"
"1999","Northwest Territories","2016A000261","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62468061","12.2.188","36.6","","","","1"
"2000","Northwest Territories","2016A000261","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62468061","12.2.188","43.1","","","","1"
"2001","Northwest Territories","2016A000261","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62468061","12.2.188","51.3","","","","1"
"2002","Northwest Territories","2016A000261","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62468061","12.2.188","51.9","","","","1"
"2003","Northwest Territories","2016A000261","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62468061","12.2.188","57.3","","","","1"
"2004","Northwest Territories","2016A000261","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62468061","12.2.188","51.6","","","","1"
"2005","Northwest Territories","2016A000261","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62468061","12.2.188","59.3","","","","1"
"2006","Northwest Territories","2016A000261","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62468061","12.2.188","62.6","","","","1"
"2007","Northwest Territories","2016A000261","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62468061","12.2.188","58.3","","","","1"
"2008","Northwest Territories","2016A000261","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62468061","12.2.188","57.6","","","","1"
"2009","Northwest Territories","2016A000261","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62468061","12.2.188","48.1","","","","1"
"2010","Northwest Territories","2016A000261","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62468061","12.2.188","39.0","","","","1"
"2011","Northwest Territories","2016A000261","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62468061","12.2.188","40.1","","","","1"
"2012","Northwest Territories","2016A000261","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62468061","12.2.188","35.7","","","","1"
"2013","Northwest Territories","2016A000261","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62468061","12.2.188","35.8","","","","1"
"2014","Northwest Territories","2016A000261","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62468061","12.2.188","37.6","","","","1"
"2015","Northwest Territories","2016A000261","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62468061","12.2.188","39.9","","","","1"
"2016","Northwest Territories","2016A000261","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62468061","12.2.188","30.4","","","","1"
"2017","Northwest Territories","2016A000261","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62468061","12.2.188","10.7","","","","1"
"2018","Northwest Territories","2016A000261","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62468061","12.2.188","10.7","","","","1"
"2019","Northwest Territories","2016A000261","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62468061","12.2.188","11.3","","","","1"
"2020","Northwest Territories","2016A000261","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62468061","12.2.188","12.1","","","","1"
"2021","Northwest Territories","2016A000261","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62468061","12.2.188","14.1","","","","1"
"2022","Northwest Territories","2016A000261","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62468061","12.2.188","14.9","","","","1"
"1997","Nunavut","2016A000262","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62468366","13.2.188","","..","","","1"
"1998","Nunavut","2016A000262","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62468366","13.2.188","","..","","","1"
"1999","Nunavut","2016A000262","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62468366","13.2.188","0.1","","","","1"
"2000","Nunavut","2016A000262","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62468366","13.2.188","0.6","","","","1"
"2001","Nunavut","2016A000262","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62468366","13.2.188","0.5","","","","1"
"2002","Nunavut","2016A000262","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62468366","13.2.188","0.6","","","","1"
"2003","Nunavut","2016A000262","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62468366","13.2.188","0.4","","","","1"
"2004","Nunavut","2016A000262","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62468366","13.2.188","0.3","","","","1"
"2005","Nunavut","2016A000262","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62468366","13.2.188","0.4","","","","1"
"2006","Nunavut","2016A000262","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62468366","13.2.188","0.5","","","","1"
"2007","Nunavut","2016A000262","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62468366","13.2.188","0.5","","","","1"
"2008","Nunavut","2016A000262","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62468366","13.2.188","0.5","","","","1"
"2009","Nunavut","2016A000262","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62468366","13.2.188","0.4","","","","1"
"2010","Nunavut","2016A000262","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62468366","13.2.188","0.4","","","","1"
"2011","Nunavut","2016A000262","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62468366","13.2.188","0.4","","","","1"
"2012","Nunavut","2016A000262","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62468366","13.2.188","0.4","","","","1"
"2013","Nunavut","2016A000262","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62468366","13.2.188","0.4","","","","1"
"2014","Nunavut","2016A000262","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62468366","13.2.188","0.4","","","","1"
"2015","Nunavut","2016A000262","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62468366","13.2.188","0.4","","","","1"
"2016","Nunavut","2016A000262","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62468366","13.2.188","0.7","","","","1"
"2017","Nunavut","2016A000262","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62468366","13.2.188","0.6","","","","1"
"2018","Nunavut","2016A000262","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62468366","13.2.188","0.7","","","","1"
"2019","Nunavut","2016A000262","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62468366","13.2.188","0.8","","","","1"
"2020","Nunavut","2016A000262","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62468366","13.2.188","0.5","","","","1"
"2021","Nunavut","2016A000262","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62468366","13.2.188","0.6","","","","1"
"2022","Nunavut","2016A000262","Chained (2017) dollars","Water transportation [483]","Dollars","81","millions","6","v62468366","13.2.188","0.6","","","","1"


