"REF_DATE","GEO","DGUID","Gender","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018","Alberta","2016A000248","Total - gender","25 to 29 years","Persons","249","units","0","v469611","10.1.37","325215","","","","0"
"2019","Alberta","2016A000248","Total - gender","25 to 29 years","Persons","249","units","0","v469611","10.1.37","320152","","","","0"
"2020","Alberta","2016A000248","Total - gender","25 to 29 years","Persons","249","units","0","v469611","10.1.37","312876","","","","0"
"2021","Alberta","2016A000248","Total - gender","25 to 29 years","Persons","249","units","0","v469611","10.1.37","303720","","","","0"
"2022","Alberta","2016A000248","Total - gender","25 to 29 years","Persons","249","units","0","v469611","10.1.37","305240","","","","0"
"2023","Alberta","2016A000248","Total - gender","25 to 29 years","Persons","249","units","0","v469611","10.1.37","325433","","","","0"
"1990","Alberta","2016A000248","Total - gender","30 to 34 years","Persons","249","units","0","v469632","10.1.43","256895","","","","0"
"1991","Alberta","2016A000248","Total - gender","30 to 34 years","Persons","249","units","0","v469632","10.1.43","261237","","","","0"
"1992","Alberta","2016A000248","Total - gender","30 to 34 years","Persons","249","units","0","v469632","10.1.43","262241","","","","0"
"1993","Alberta","2016A000248","Total - gender","30 to 34 years","Persons","249","units","0","v469632","10.1.43","262026","","","","0"
"1994","Alberta","2016A000248","Total - gender","30 to 34 years","Persons","249","units","0","v469632","10.1.43","260128","","","","0"
"1995","Alberta","2016A000248","Total - gender","30 to 34 years","Persons","249","units","0","v469632","10.1.43","254893","","","","0"
"1996","Alberta","2016A000248","Total - gender","30 to 34 years","Persons","249","units","0","v469632","10.1.43","246654","","","","0"
"1997","Alberta","2016A000248","Total - gender","30 to 34 years","Persons","249","units","0","v469632","10.1.43","240942","","","","0"
"1998","Alberta","2016A000248","Total - gender","30 to 34 years","Persons","249","units","0","v469632","10.1.43","235751","","","","0"
"1999","Alberta","2016A000248","Total - gender","30 to 34 years","Persons","249","units","0","v469632","10.1.43","230261","","","","0"
"2000","Alberta","2016A000248","Total - gender","30 to 34 years","Persons","249","units","0","v469632","10.1.43","227820","","","","0"
"2001","Alberta","2016A000248","Total - gender","30 to 34 years","Persons","249","units","0","v469632","10.1.43","230572","","","","0"
"2002","Alberta","2016A000248","Total - gender","30 to 34 years","Persons","249","units","0","v469632","10.1.43","235014","","","","0"
"2003","Alberta","2016A000248","Total - gender","30 to 34 years","Persons","249","units","0","v469632","10.1.43","237887","","","","0"
"2004","Alberta","2016A000248","Total - gender","30 to 34 years","Persons","249","units","0","v469632","10.1.43","240177","","","","0"
"2005","Alberta","2016A000248","Total - gender","30 to 34 years","Persons","249","units","0","v469632","10.1.43","245758","","","","0"
"2006","Alberta","2016A000248","Total - gender","30 to 34 years","Persons","249","units","0","v469632","10.1.43","253367","","","","0"
"2007","Alberta","2016A000248","Total - gender","30 to 34 years","Persons","249","units","0","v469632","10.1.43","261665","","","","0"
"2008","Alberta","2016A000248","Total - gender","30 to 34 years","Persons","249","units","0","v469632","10.1.43","270931","","","","0"
"2009","Alberta","2016A000248","Total - gender","30 to 34 years","Persons","249","units","0","v469632","10.1.43","282000","","","","0"
"2010","Alberta","2016A000248","Total - gender","30 to 34 years","Persons","249","units","0","v469632","10.1.43","289807","","","","0"
"2011","Alberta","2016A000248","Total - gender","30 to 34 years","Persons","249","units","0","v469632","10.1.43","298671","","","","0"
"2012","Alberta","2016A000248","Total - gender","30 to 34 years","Persons","249","units","0","v469632","10.1.43","312201","","","","0"
"2013","Alberta","2016A000248","Total - gender","30 to 34 years","Persons","249","units","0","v469632","10.1.43","328778","","","","0"
"2014","Alberta","2016A000248","Total - gender","30 to 34 years","Persons","249","units","0","v469632","10.1.43","344381","","","","0"
"2015","Alberta","2016A000248","Total - gender","30 to 34 years","Persons","249","units","0","v469632","10.1.43","352118","","","","0"
"2016","Alberta","2016A000248","Total - gender","30 to 34 years","Persons","249","units","0","v469632","10.1.43","354980","","","","0"
"2017","Alberta","2016A000248","Total - gender","30 to 34 years","Persons","249","units","0","v469632","10.1.43","354197","","","","0"
"2018","Alberta","2016A000248","Total - gender","30 to 34 years","Persons","249","units","0","v469632","10.1.43","352714","","","","0"
"2019","Alberta","2016A000248","Total - gender","30 to 34 years","Persons","249","units","0","v469632","10.1.43","352499","","","","0"
"2020","Alberta","2016A000248","Total - gender","30 to 34 years","Persons","249","units","0","v469632","10.1.43","352682","","","","0"
"2021","Alberta","2016A000248","Total - gender","30 to 34 years","Persons","249","units","0","v469632","10.1.43","346990","","","","0"
"2022","Alberta","2016A000248","Total - gender","30 to 34 years","Persons","249","units","0","v469632","10.1.43","348787","","","","0"
"2023","Alberta","2016A000248","Total - gender","30 to 34 years","Persons","249","units","0","v469632","10.1.43","368300","","","","0"
"1990","Alberta","2016A000248","Total - gender","35 to 39 years","Persons","249","units","0","v469650","10.1.49","219668","","","","0"
"1991","Alberta","2016A000248","Total - gender","35 to 39 years","Persons","249","units","0","v469650","10.1.49","230851","","","","0"
"1992","Alberta","2016A000248","Total - gender","35 to 39 years","Persons","249","units","0","v469650","10.1.49","240299","","","","0"
"1993","Alberta","2016A000248","Total - gender","35 to 39 years","Persons","249","units","0","v469650","10.1.49","248423","","","","0"
"1994","Alberta","2016A000248","Total - gender","35 to 39 years","Persons","249","units","0","v469650","10.1.49","254121","","","","0"
"1995","Alberta","2016A000248","Total - gender","35 to 39 years","Persons","249","units","0","v469650","10.1.49","258729","","","","0"
"1996","Alberta","2016A000248","Total - gender","35 to 39 years","Persons","249","units","0","v469650","10.1.49","262258","","","","0"
"1997","Alberta","2016A000248","Total - gender","35 to 39 years","Persons","249","units","0","v469650","10.1.49","265778","","","","0"
"1998","Alberta","2016A000248","Total - gender","35 to 39 years","Persons","249","units","0","v469650","10.1.49","269946","","","","0"
"1999","Alberta","2016A000248","Total - gender","35 to 39 years","Persons","249","units","0","v469650","10.1.49","270936","","","","0"
"2000","Alberta","2016A000248","Total - gender","35 to 39 years","Persons","249","units","0","v469650","10.1.49","268471","","","","0"
"2001","Alberta","2016A000248","Total - gender","35 to 39 years","Persons","249","units","0","v469650","10.1.49","261664","","","","0"
"2002","Alberta","2016A000248","Total - gender","35 to 39 years","Persons","249","units","0","v469650","10.1.49","256518","","","","0"
"2003","Alberta","2016A000248","Total - gender","35 to 39 years","Persons","249","units","0","v469650","10.1.49","249452","","","","0"
"2004","Alberta","2016A000248","Total - gender","35 to 39 years","Persons","249","units","0","v469650","10.1.49","243617","","","","0"
"2005","Alberta","2016A000248","Total - gender","35 to 39 years","Persons","249","units","0","v469650","10.1.49","244436","","","","0"
"2006","Alberta","2016A000248","Total - gender","35 to 39 years","Persons","249","units","0","v469650","10.1.49","251645","","","","0"
"2007","Alberta","2016A000248","Total - gender","35 to 39 years","Persons","249","units","0","v469650","10.1.49","258646","","","","0"
"2008","Alberta","2016A000248","Total - gender","35 to 39 years","Persons","249","units","0","v469650","10.1.49","265082","","","","0"
"2009","Alberta","2016A000248","Total - gender","35 to 39 years","Persons","249","units","0","v469650","10.1.49","270586","","","","0"
"2010","Alberta","2016A000248","Total - gender","35 to 39 years","Persons","249","units","0","v469650","10.1.49","272431","","","","0"
"2011","Alberta","2016A000248","Total - gender","35 to 39 years","Persons","249","units","0","v469650","10.1.49","273771","","","","0"
"2012","Alberta","2016A000248","Total - gender","35 to 39 years","Persons","249","units","0","v469650","10.1.49","282298","","","","0"
"2013","Alberta","2016A000248","Total - gender","35 to 39 years","Persons","249","units","0","v469650","10.1.49","294222","","","","0"
"2014","Alberta","2016A000248","Total - gender","35 to 39 years","Persons","249","units","0","v469650","10.1.49","306742","","","","0"
"2015","Alberta","2016A000248","Total - gender","35 to 39 years","Persons","249","units","0","v469650","10.1.49","315714","","","","0"
"2016","Alberta","2016A000248","Total - gender","35 to 39 years","Persons","249","units","0","v469650","10.1.49","321515","","","","0"
"2017","Alberta","2016A000248","Total - gender","35 to 39 years","Persons","249","units","0","v469650","10.1.49","329413","","","","0"
"2018","Alberta","2016A000248","Total - gender","35 to 39 years","Persons","249","units","0","v469650","10.1.49","339157","","","","0"
"2019","Alberta","2016A000248","Total - gender","35 to 39 years","Persons","249","units","0","v469650","10.1.49","348452","","","","0"
"2020","Alberta","2016A000248","Total - gender","35 to 39 years","Persons","249","units","0","v469650","10.1.49","355310","","","","0"
"2021","Alberta","2016A000248","Total - gender","35 to 39 years","Persons","249","units","0","v469650","10.1.49","358293","","","","0"
"2022","Alberta","2016A000248","Total - gender","35 to 39 years","Persons","249","units","0","v469650","10.1.49","363162","","","","0"
"2023","Alberta","2016A000248","Total - gender","35 to 39 years","Persons","249","units","0","v469650","10.1.49","379503","","","","0"
"1990","Alberta","2016A000248","Total - gender","40 to 44 years","Persons","249","units","0","v469671","10.1.55","180405","","","","0"
"1991","Alberta","2016A000248","Total - gender","40 to 44 years","Persons","249","units","0","v469671","10.1.55","189783","","","","0"
"1992","Alberta","2016A000248","Total - gender","40 to 44 years","Persons","249","units","0","v469671","10.1.55","193359","","","","0"
"1993","Alberta","2016A000248","Total - gender","40 to 44 years","Persons","249","units","0","v469671","10.1.55","199646","","","","0"
"1994","Alberta","2016A000248","Total - gender","40 to 44 years","Persons","249","units","0","v469671","10.1.55","209125","","","","0"
"1995","Alberta","2016A000248","Total - gender","40 to 44 years","Persons","249","units","0","v469671","10.1.55","219396","","","","0"
"1996","Alberta","2016A000248","Total - gender","40 to 44 years","Persons","249","units","0","v469671","10.1.55","230549","","","","0"
"1997","Alberta","2016A000248","Total - gender","40 to 44 years","Persons","249","units","0","v469671","10.1.55","242544","","","","0"
"1998","Alberta","2016A000248","Total - gender","40 to 44 years","Persons","249","units","0","v469671","10.1.55","252949","","","","0"
"1999","Alberta","2016A000248","Total - gender","40 to 44 years","Persons","249","units","0","v469671","10.1.55","260312","","","","0"
"2000","Alberta","2016A000248","Total - gender","40 to 44 years","Persons","249","units","0","v469671","10.1.55","266630","","","","0"
"2001","Alberta","2016A000248","Total - gender","40 to 44 years","Persons","249","units","0","v469671","10.1.55","272110","","","","0"
"2002","Alberta","2016A000248","Total - gender","40 to 44 years","Persons","249","units","0","v469671","10.1.55","277136","","","","0"
"2003","Alberta","2016A000248","Total - gender","40 to 44 years","Persons","249","units","0","v469671","10.1.55","280364","","","","0"
"2004","Alberta","2016A000248","Total - gender","40 to 44 years","Persons","249","units","0","v469671","10.1.55","282002","","","","0"
"2005","Alberta","2016A000248","Total - gender","40 to 44 years","Persons","249","units","0","v469671","10.1.55","282551","","","","0"
"2006","Alberta","2016A000248","Total - gender","40 to 44 years","Persons","249","units","0","v469671","10.1.55","279946","","","","0"
"2007","Alberta","2016A000248","Total - gender","40 to 44 years","Persons","249","units","0","v469671","10.1.55","276521","","","","0"
"2008","Alberta","2016A000248","Total - gender","40 to 44 years","Persons","249","units","0","v469671","10.1.55","271500","","","","0"
"2009","Alberta","2016A000248","Total - gender","40 to 44 years","Persons","249","units","0","v469671","10.1.55","267887","","","","0"
"2010","Alberta","2016A000248","Total - gender","40 to 44 years","Persons","249","units","0","v469671","10.1.55","264694","","","","0"
"2011","Alberta","2016A000248","Total - gender","40 to 44 years","Persons","249","units","0","v469671","10.1.55","266630","","","","0"
"2012","Alberta","2016A000248","Total - gender","40 to 44 years","Persons","249","units","0","v469671","10.1.55","272137","","","","0"
"2013","Alberta","2016A000248","Total - gender","40 to 44 years","Persons","249","units","0","v469671","10.1.55","279380","","","","0"
"2014","Alberta","2016A000248","Total - gender","40 to 44 years","Persons","249","units","0","v469671","10.1.55","285984","","","","0"
"2015","Alberta","2016A000248","Total - gender","40 to 44 years","Persons","249","units","0","v469671","10.1.55","289337","","","","0"
"2016","Alberta","2016A000248","Total - gender","40 to 44 years","Persons","249","units","0","v469671","10.1.55","291039","","","","0"
"2017","Alberta","2016A000248","Total - gender","40 to 44 years","Persons","249","units","0","v469671","10.1.55","294147","","","","0"
"2018","Alberta","2016A000248","Total - gender","40 to 44 years","Persons","249","units","0","v469671","10.1.55","299903","","","","0"
"2019","Alberta","2016A000248","Total - gender","40 to 44 years","Persons","249","units","0","v469671","10.1.55","307467","","","","0"
"2020","Alberta","2016A000248","Total - gender","40 to 44 years","Persons","249","units","0","v469671","10.1.55","315563","","","","0"
"2021","Alberta","2016A000248","Total - gender","40 to 44 years","Persons","249","units","0","v469671","10.1.55","323421","","","","0"
"2022","Alberta","2016A000248","Total - gender","40 to 44 years","Persons","249","units","0","v469671","10.1.55","334178","","","","0"
"2023","Alberta","2016A000248","Total - gender","40 to 44 years","Persons","249","units","0","v469671","10.1.55","355125","","","","0"
"1990","Alberta","2016A000248","Total - gender","45 to 49 years","Persons","249","units","0","v469692","10.1.61","134099","","","","0"
"1991","Alberta","2016A000248","Total - gender","45 to 49 years","Persons","249","units","0","v469692","10.1.61","140484","","","","0"
"1992","Alberta","2016A000248","Total - gender","45 to 49 years","Persons","249","units","0","v469692","10.1.61","151698","","","","0"
"1993","Alberta","2016A000248","Total - gender","45 to 49 years","Persons","249","units","0","v469692","10.1.61","161342","","","","0"
"1994","Alberta","2016A000248","Total - gender","45 to 49 years","Persons","249","units","0","v469692","10.1.61","170150","","","","0"
"1995","Alberta","2016A000248","Total - gender","45 to 49 years","Persons","249","units","0","v469692","10.1.61","179996","","","","0"
"1996","Alberta","2016A000248","Total - gender","45 to 49 years","Persons","249","units","0","v469692","10.1.61","188521","","","","0"
"1997","Alberta","2016A000248","Total - gender","45 to 49 years","Persons","249","units","0","v469692","10.1.61","193540","","","","0"
"1998","Alberta","2016A000248","Total - gender","45 to 49 years","Persons","249","units","0","v469692","10.1.61","201587","","","","0"
"1999","Alberta","2016A000248","Total - gender","45 to 49 years","Persons","249","units","0","v469692","10.1.61","212428","","","","0"
"2000","Alberta","2016A000248","Total - gender","45 to 49 years","Persons","249","units","0","v469692","10.1.61","223794","","","","0"
"2001","Alberta","2016A000248","Total - gender","45 to 49 years","Persons","249","units","0","v469692","10.1.61","235888","","","","0"
"2002","Alberta","2016A000248","Total - gender","45 to 49 years","Persons","249","units","0","v469692","10.1.61","248803","","","","0"
"2003","Alberta","2016A000248","Total - gender","45 to 49 years","Persons","249","units","0","v469692","10.1.61","258881","","","","0"
"2004","Alberta","2016A000248","Total - gender","45 to 49 years","Persons","249","units","0","v469692","10.1.61","266605","","","","0"
"2005","Alberta","2016A000248","Total - gender","45 to 49 years","Persons","249","units","0","v469692","10.1.61","274370","","","","0"
"2006","Alberta","2016A000248","Total - gender","45 to 49 years","Persons","249","units","0","v469692","10.1.61","281381","","","","0"
"2007","Alberta","2016A000248","Total - gender","45 to 49 years","Persons","249","units","0","v469692","10.1.61","288216","","","","0"
"2008","Alberta","2016A000248","Total - gender","45 to 49 years","Persons","249","units","0","v469692","10.1.61","293765","","","","0"
"2009","Alberta","2016A000248","Total - gender","45 to 49 years","Persons","249","units","0","v469692","10.1.61","297854","","","","0"
"2010","Alberta","2016A000248","Total - gender","45 to 49 years","Persons","249","units","0","v469692","10.1.61","296194","","","","0"
"2011","Alberta","2016A000248","Total - gender","45 to 49 years","Persons","249","units","0","v469692","10.1.61","289202","","","","0"
"2012","Alberta","2016A000248","Total - gender","45 to 49 years","Persons","249","units","0","v469692","10.1.61","283092","","","","0"
"2013","Alberta","2016A000248","Total - gender","45 to 49 years","Persons","249","units","0","v469692","10.1.61","278164","","","","0"
"2014","Alberta","2016A000248","Total - gender","45 to 49 years","Persons","249","units","0","v469692","10.1.61","274559","","","","0"
"2015","Alberta","2016A000248","Total - gender","45 to 49 years","Persons","249","units","0","v469692","10.1.61","272049","","","","0"
"2016","Alberta","2016A000248","Total - gender","45 to 49 years","Persons","249","units","0","v469692","10.1.61","274552","","","","0"
"2017","Alberta","2016A000248","Total - gender","45 to 49 years","Persons","249","units","0","v469692","10.1.61","277776","","","","0"
"2018","Alberta","2016A000248","Total - gender","45 to 49 years","Persons","249","units","0","v469692","10.1.61","281182","","","","0"
"2019","Alberta","2016A000248","Total - gender","45 to 49 years","Persons","249","units","0","v469692","10.1.61","284083","","","","0"
"2020","Alberta","2016A000248","Total - gender","45 to 49 years","Persons","249","units","0","v469692","10.1.61","286912","","","","0"
"2021","Alberta","2016A000248","Total - gender","45 to 49 years","Persons","249","units","0","v469692","10.1.61","288278","","","","0"
"2022","Alberta","2016A000248","Total - gender","45 to 49 years","Persons","249","units","0","v469692","10.1.61","293467","","","","0"
"2023","Alberta","2016A000248","Total - gender","45 to 49 years","Persons","249","units","0","v469692","10.1.61","305294","","","","0"
"1990","Alberta","2016A000248","Total - gender","50 to 54 years","Persons","249","units","0","v469710","10.1.67","107791","","","","0"
"1991","Alberta","2016A000248","Total - gender","50 to 54 years","Persons","249","units","0","v469710","10.1.67","111271","","","","0"
"1992","Alberta","2016A000248","Total - gender","50 to 54 years","Persons","249","units","0","v469710","10.1.67","115151","","","","0"
"1993","Alberta","2016A000248","Total - gender","50 to 54 years","Persons","249","units","0","v469710","10.1.67","120673","","","","0"
"1994","Alberta","2016A000248","Total - gender","50 to 54 years","Persons","249","units","0","v469710","10.1.67","126377","","","","0"
"1995","Alberta","2016A000248","Total - gender","50 to 54 years","Persons","249","units","0","v469710","10.1.67","131716","","","","0"
"1996","Alberta","2016A000248","Total - gender","50 to 54 years","Persons","249","units","0","v469710","10.1.67","138185","","","","0"
"1997","Alberta","2016A000248","Total - gender","50 to 54 years","Persons","249","units","0","v469710","10.1.67","150312","","","","0"
"1998","Alberta","2016A000248","Total - gender","50 to 54 years","Persons","249","units","0","v469710","10.1.67","161346","","","","0"
"1999","Alberta","2016A000248","Total - gender","50 to 54 years","Persons","249","units","0","v469710","10.1.67","170743","","","","0"
"2000","Alberta","2016A000248","Total - gender","50 to 54 years","Persons","249","units","0","v469710","10.1.67","181376","","","","0"
"2001","Alberta","2016A000248","Total - gender","50 to 54 years","Persons","249","units","0","v469710","10.1.67","190725","","","","0"
"2002","Alberta","2016A000248","Total - gender","50 to 54 years","Persons","249","units","0","v469710","10.1.67","196837","","","","0"
"2003","Alberta","2016A000248","Total - gender","50 to 54 years","Persons","249","units","0","v469710","10.1.67","204293","","","","0"
"2004","Alberta","2016A000248","Total - gender","50 to 54 years","Persons","249","units","0","v469710","10.1.67","215283","","","","0"
"2005","Alberta","2016A000248","Total - gender","50 to 54 years","Persons","249","units","0","v469710","10.1.67","227944","","","","0"
"2006","Alberta","2016A000248","Total - gender","50 to 54 years","Persons","249","units","0","v469710","10.1.67","242098","","","","0"
"2007","Alberta","2016A000248","Total - gender","50 to 54 years","Persons","249","units","0","v469710","10.1.67","255038","","","","0"
"2008","Alberta","2016A000248","Total - gender","50 to 54 years","Persons","249","units","0","v469710","10.1.67","265483","","","","0"
"2009","Alberta","2016A000248","Total - gender","50 to 54 years","Persons","249","units","0","v469710","10.1.67","274292","","","","0"
"2010","Alberta","2016A000248","Total - gender","50 to 54 years","Persons","249","units","0","v469710","10.1.67","281394","","","","0"
"2011","Alberta","2016A000248","Total - gender","50 to 54 years","Persons","249","units","0","v469710","10.1.67","287218","","","","0"
"2012","Alberta","2016A000248","Total - gender","50 to 54 years","Persons","249","units","0","v469710","10.1.67","291325","","","","0"
"2013","Alberta","2016A000248","Total - gender","50 to 54 years","Persons","249","units","0","v469710","10.1.67","295277","","","","0"
"2014","Alberta","2016A000248","Total - gender","50 to 54 years","Persons","249","units","0","v469710","10.1.67","297862","","","","0"
"2015","Alberta","2016A000248","Total - gender","50 to 54 years","Persons","249","units","0","v469710","10.1.67","294788","","","","0"
"2016","Alberta","2016A000248","Total - gender","50 to 54 years","Persons","249","units","0","v469710","10.1.67","287344","","","","0"
"2017","Alberta","2016A000248","Total - gender","50 to 54 years","Persons","249","units","0","v469710","10.1.67","280289","","","","0"
"2018","Alberta","2016A000248","Total - gender","50 to 54 years","Persons","249","units","0","v469710","10.1.67","273307","","","","0"
"2019","Alberta","2016A000248","Total - gender","50 to 54 years","Persons","249","units","0","v469710","10.1.67","268665","","","","0"
"2020","Alberta","2016A000248","Total - gender","50 to 54 years","Persons","249","units","0","v469710","10.1.67","267153","","","","0"
"2021","Alberta","2016A000248","Total - gender","50 to 54 years","Persons","249","units","0","v469710","10.1.67","270634","","","","0"
"2022","Alberta","2016A000248","Total - gender","50 to 54 years","Persons","249","units","0","v469710","10.1.67","274656","","","","0"
"2023","Alberta","2016A000248","Total - gender","50 to 54 years","Persons","249","units","0","v469710","10.1.67","281760","","","","0"
"1990","Alberta","2016A000248","Total - gender","55 to 59 years","Persons","249","units","0","v469731","10.1.73","99190","","","","0"
"1991","Alberta","2016A000248","Total - gender","55 to 59 years","Persons","249","units","0","v469731","10.1.73","99912","","","","0"
"1992","Alberta","2016A000248","Total - gender","55 to 59 years","Persons","249","units","0","v469731","10.1.73","100753","","","","0"
"1993","Alberta","2016A000248","Total - gender","55 to 59 years","Persons","249","units","0","v469731","10.1.73","101981","","","","0"
"1994","Alberta","2016A000248","Total - gender","55 to 59 years","Persons","249","units","0","v469731","10.1.73","103985","","","","0"
"1995","Alberta","2016A000248","Total - gender","55 to 59 years","Persons","249","units","0","v469731","10.1.73","106250","","","","0"
"1996","Alberta","2016A000248","Total - gender","55 to 59 years","Persons","249","units","0","v469731","10.1.73","109431","","","","0"
"1997","Alberta","2016A000248","Total - gender","55 to 59 years","Persons","249","units","0","v469731","10.1.73","113217","","","","0"
"1998","Alberta","2016A000248","Total - gender","55 to 59 years","Persons","249","units","0","v469731","10.1.73","118916","","","","0"
"1999","Alberta","2016A000248","Total - gender","55 to 59 years","Persons","249","units","0","v469731","10.1.73","124841","","","","0"
"2000","Alberta","2016A000248","Total - gender","55 to 59 years","Persons","249","units","0","v469731","10.1.73","130735","","","","0"
"2001","Alberta","2016A000248","Total - gender","55 to 59 years","Persons","249","units","0","v469731","10.1.73","137639","","","","0"
"2002","Alberta","2016A000248","Total - gender","55 to 59 years","Persons","249","units","0","v469731","10.1.73","149996","","","","0"
"2003","Alberta","2016A000248","Total - gender","55 to 59 years","Persons","249","units","0","v469731","10.1.73","160632","","","","0"
"2004","Alberta","2016A000248","Total - gender","55 to 59 years","Persons","249","units","0","v469731","10.1.73","170020","","","","0"
"2005","Alberta","2016A000248","Total - gender","55 to 59 years","Persons","249","units","0","v469731","10.1.73","180862","","","","0"
"2006","Alberta","2016A000248","Total - gender","55 to 59 years","Persons","249","units","0","v469731","10.1.73","191352","","","","0"
"2007","Alberta","2016A000248","Total - gender","55 to 59 years","Persons","249","units","0","v469731","10.1.73","196986","","","","0"
"2008","Alberta","2016A000248","Total - gender","55 to 59 years","Persons","249","units","0","v469731","10.1.73","204051","","","","0"
"2009","Alberta","2016A000248","Total - gender","55 to 59 years","Persons","249","units","0","v469731","10.1.73","215001","","","","0"
"2010","Alberta","2016A000248","Total - gender","55 to 59 years","Persons","249","units","0","v469731","10.1.73","226616","","","","0"
"2011","Alberta","2016A000248","Total - gender","55 to 59 years","Persons","249","units","0","v469731","10.1.73","239197","","","","0"
"2012","Alberta","2016A000248","Total - gender","55 to 59 years","Persons","249","units","0","v469731","10.1.73","250882","","","","0"
"2013","Alberta","2016A000248","Total - gender","55 to 59 years","Persons","249","units","0","v469731","10.1.73","261929","","","","0"
"2014","Alberta","2016A000248","Total - gender","55 to 59 years","Persons","249","units","0","v469731","10.1.73","269835","","","","0"
"2015","Alberta","2016A000248","Total - gender","55 to 59 years","Persons","249","units","0","v469731","10.1.73","275248","","","","0"
"2016","Alberta","2016A000248","Total - gender","55 to 59 years","Persons","249","units","0","v469731","10.1.73","278832","","","","0"
"2017","Alberta","2016A000248","Total - gender","55 to 59 years","Persons","249","units","0","v469731","10.1.73","282471","","","","0"
"2018","Alberta","2016A000248","Total - gender","55 to 59 years","Persons","249","units","0","v469731","10.1.73","285796","","","","0"
"2019","Alberta","2016A000248","Total - gender","55 to 59 years","Persons","249","units","0","v469731","10.1.73","288378","","","","0"
"2020","Alberta","2016A000248","Total - gender","55 to 59 years","Persons","249","units","0","v469731","10.1.73","286976","","","","0"
"2021","Alberta","2016A000248","Total - gender","55 to 59 years","Persons","249","units","0","v469731","10.1.73","280305","","","","0"
"2022","Alberta","2016A000248","Total - gender","55 to 59 years","Persons","249","units","0","v469731","10.1.73","274004","","","","0"
"2023","Alberta","2016A000248","Total - gender","55 to 59 years","Persons","249","units","0","v469731","10.1.73","270616","","","","0"
"1990","Alberta","2016A000248","Total - gender","60 to 64 years","Persons","249","units","0","v469749","10.1.79","89316","","","","0"
"1991","Alberta","2016A000248","Total - gender","60 to 64 years","Persons","249","units","0","v469749","10.1.79","91209","","","","0"
"1992","Alberta","2016A000248","Total - gender","60 to 64 years","Persons","249","units","0","v469749","10.1.79","93199","","","","0"
"1993","Alberta","2016A000248","Total - gender","60 to 64 years","Persons","249","units","0","v469749","10.1.79","94965","","","","0"
"1994","Alberta","2016A000248","Total - gender","60 to 64 years","Persons","249","units","0","v469749","10.1.79","96159","","","","0"
"1995","Alberta","2016A000248","Total - gender","60 to 64 years","Persons","249","units","0","v469749","10.1.79","96845","","","","0"
"1996","Alberta","2016A000248","Total - gender","60 to 64 years","Persons","249","units","0","v469749","10.1.79","97484","","","","0"
"1997","Alberta","2016A000248","Total - gender","60 to 64 years","Persons","249","units","0","v469749","10.1.79","98103","","","","0"
"1998","Alberta","2016A000248","Total - gender","60 to 64 years","Persons","249","units","0","v469749","10.1.79","99394","","","","0"
"1999","Alberta","2016A000248","Total - gender","60 to 64 years","Persons","249","units","0","v469749","10.1.79","101300","","","","0"
"2000","Alberta","2016A000248","Total - gender","60 to 64 years","Persons","249","units","0","v469749","10.1.79","103542","","","","0"
"2001","Alberta","2016A000248","Total - gender","60 to 64 years","Persons","249","units","0","v469749","10.1.79","106844","","","","0"
"2002","Alberta","2016A000248","Total - gender","60 to 64 years","Persons","249","units","0","v469749","10.1.79","111311","","","","0"
"2003","Alberta","2016A000248","Total - gender","60 to 64 years","Persons","249","units","0","v469749","10.1.79","116796","","","","0"
"2004","Alberta","2016A000248","Total - gender","60 to 64 years","Persons","249","units","0","v469749","10.1.79","122728","","","","0"
"2005","Alberta","2016A000248","Total - gender","60 to 64 years","Persons","249","units","0","v469749","10.1.79","128841","","","","0"
"2006","Alberta","2016A000248","Total - gender","60 to 64 years","Persons","249","units","0","v469749","10.1.79","135990","","","","0"
"2007","Alberta","2016A000248","Total - gender","60 to 64 years","Persons","249","units","0","v469749","10.1.79","147374","","","","0"
"2008","Alberta","2016A000248","Total - gender","60 to 64 years","Persons","249","units","0","v469749","10.1.79","157314","","","","0"
"2009","Alberta","2016A000248","Total - gender","60 to 64 years","Persons","249","units","0","v469749","10.1.79","166192","","","","0"
"2010","Alberta","2016A000248","Total - gender","60 to 64 years","Persons","249","units","0","v469749","10.1.79","175762","","","","0"
"2011","Alberta","2016A000248","Total - gender","60 to 64 years","Persons","249","units","0","v469749","10.1.79","184444","","","","0"
"2012","Alberta","2016A000248","Total - gender","60 to 64 years","Persons","249","units","0","v469749","10.1.79","189414","","","","0"
"2013","Alberta","2016A000248","Total - gender","60 to 64 years","Persons","249","units","0","v469749","10.1.79","197354","","","","0"
"2014","Alberta","2016A000248","Total - gender","60 to 64 years","Persons","249","units","0","v469749","10.1.79","208048","","","","0"
"2015","Alberta","2016A000248","Total - gender","60 to 64 years","Persons","249","units","0","v469749","10.1.79","218340","","","","0"
"2016","Alberta","2016A000248","Total - gender","60 to 64 years","Persons","249","units","0","v469749","10.1.79","228841","","","","0"
"2017","Alberta","2016A000248","Total - gender","60 to 64 years","Persons","249","units","0","v469749","10.1.79","240023","","","","0"
"2018","Alberta","2016A000248","Total - gender","60 to 64 years","Persons","249","units","0","v469749","10.1.79","250528","","","","0"
