date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise_hhmm,sunrise_unixtime,sunrise_f,sunset_hhmm,sunset_unixtime,sunset_f,daylight,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2024-03-08,2.8,-4.01,-4.4,-11.6,,-17,79,63,61.5,44,-6.5,-10.2,-10.3,-14.1,23,13.88,14.5,6,38,23,102.48,102.24,102.2,101.91,86.02,85.9,85.89,85.76,,,,,,,,,22.4,0,0,0,0,0,,,22,07:10:00,1709907000,7.17,18:37:00,1709948220,18.62,11.45,2,2,3,3,-7,-7,,,,,,,,,,,,,
2024-03-07,-1.2,-10.05,-10.25,-19.3,,-24,83,64.5,60,37,-11.5,-16,-16.6,-21.7,14,9,7.5,1,,,102.49,102.13,102.16,101.83,85.96,85.63,85.67,85.38,,,,,,,,,28.2,0,0,0,0,0,,,23,07:12:00,1709820720,7.2,18:35:00,1709861700,18.58,11.38,2,2,-1,-1,-11,-11,,,,,,,,,,,,,
2024-03-06,-3.9,-11.88,-13.5,-23.1,,-26,85,70.6,66,47,-12.6,-16.4,-18.5,-24.4,15,8.12,7.5,0,29,23,101.89,101.67,101.64,101.39,85.35,85.15,85.19,85.03,,,,,,,,,31.5,0,0,0,0,0,,,23,07:14:00,1709734440,7.23,18:33:00,1709775180,18.55,11.32,2,2,-4,-4,-18,-18,,,,,,,,,,,,,
2024-03-05,-13,-17.43,-18.39,-23.8,,-25,84,78.9,76.5,69,-16.3,-20.2,-21.4,-26.4,8,3.25,4,0,,,101.71,101.55,101.56,101.4,85.11,84.91,84.97,84.82,,,,,,,,,36.4,0,0,0,0,0.9,,,23,07:17:00,1709648220,7.28,18:32:00,1709688720,18.53,11.25,,,-10,-10,-20,-19,,,,,,,,,,,,,
2024-03-04,-12.5,-17.45,-16.8,-21.1,,-26,79,73,71,63,-17.8,-21.2,-20.9,-23.9,11,7.04,7,3,,,101.58,101.35,101.32,101.05,84.91,84.76,84.74,84.56,,,,,,,,,34.8,0,0,0,0,0.2,,,23,07:19:00,1709561940,7.32,18:30:00,1709602200,18.5,11.18,,,-7,-7,-20,-20,,,,,,,,,,,,,
2024-03-03,-11.2,-18.92,-18.14,-25.1,,-28,80,75.1,72.5,65,-16,-22.3,-21.6,-27.3,10,4.25,5,0,,,101.46,101.22,101.2,100.94,84.8,84.58,84.59,84.38,,,,,,,,,36.1,0,0,0,0,0,,,23,07:21:00,1709475660,7.35,18:28:00,1709515680,18.47,11.12,1,1,-6,-6,-18,-18,,,,,,,,,,,,,
2024-03-02,-13.3,-15.7,-16.39,-19.5,,-28,83,78.2,76.5,70,-15.9,-18.6,-19.9,-23.9,20,12.08,12,4,39,7,100.95,100.72,100.72,100.5,84.42,84.32,84.29,84.16,,,,,,,,,34.4,0,0,0,0,1.7,,,27,07:23:00,1709389380,7.38,18:26:00,1709429160,18.43,11.05,1,1,-11,-11,-19,-19,,,,,,,,,,,,,
2024-03-01,-7.1,-11.49,-11.05,-15,,-19,91,84.4,85.5,80,-9.7,-13.6,-13.4,-17.2,11,7.58,7.5,4,,,100.76,100.42,100.3,99.84,84.43,84.25,84.17,83.92,,,,,,,,,29.1,0,0,0,0,1.5,,,30,07:25:00,1709303100,7.42,18:25:00,1709342700,18.42,11,,,-4,-4,-15,-15,,,,,,,,,,,,,
2024-02-29,1.4,-2.8,-2.9,-7.2,,-13,96,93,91.5,87,-0.2,-3.8,-4.5,-8.9,15,6.33,7.5,0,33,6,99.76,99.1,99.24,98.72,83.88,83.33,83.47,83.05,,,,,,,,,20.9,0,0,0,0,13.1,,,16,07:27:00,1709216820,7.45,18:23:00,1709256180,18.38,10.93,,,0,0,-11,-10,,,,,,,,,,,,,
2024-02-28,-4.6,-7.53,-8,-11.4,,-18,94,82.8,78.5,63,-5.5,-10,-10.9,-16.3,16,10.83,8,0,34,18,101.15,100.41,100.37,99.59,84.72,84.24,84.19,83.65,,,,,,,,,26,0,0,0,0,4,,,8,07:29:00,1709130540,7.48,18:21:00,1709169660,18.35,10.87,,,4,4,-1,3,,,,,,,,,,,,,
2024-02-27,-9.2,-16.13,-15.75,-22.3,,-29,75,61.6,61,47,-16.6,-22,-21.2,-25.8,14,7.25,7.5,1,34,22,101.9,101.54,101.55,101.19,85.12,84.92,84.94,84.75,,,,,,,,,33.8,0,0,0,0,0.7,,,8,07:32:00,1709044320,7.53,18:19:00,1709083140,18.32,10.78,1,1,-10,-10,-18,-14,,,,,,,,,,,,,
2024-02-26,-0.8,-13.1,-10.4,-20,,-28,91,70.1,72.5,54,-4.5,-17.5,-14.2,-23.8,18,13.04,11.5,5,39,6,101.47,100.47,100.12,98.78,84.87,84.29,84.01,83.15,,,,,,,,,28.4,0,0,0,0,0.8,,,9,07:34:00,1708958040,7.57,18:18:00,1708996680,18.3,10.73,,,-12,-11,-20,-20,,,,,,,,,,,,,
2024-02-25,1.7,-0.9,-1.94,-5.6,,-7,93,84.8,81.5,70,-1.1,-3.2,-3.9,-6.6,11,6.12,5.5,0,,,100.31,99.39,99.45,98.59,84.32,83.61,83.65,82.98,,,,,,,,,19.9,0,0,0,0,4.3,,,9,07:36:00,1708871760,7.6,18:16:00,1708910160,18.27,10.67,,,4,4,-13,-12,,,,,,,,,,,,,
