Date_key,Weather_key,Location_key,Economy_key,Total non-resident tourists,United states tourists,Non-US foreign tourists,Canadian tourists returning from U.S.,Canadian tourists returning from abroad,Seasonally adjusted
2923,"[2953, 3361, 3769]",43,417.0,384333.0,279735.0,104598.0,228795.0,64948.0,True
2923,"[2953, 3361, 3769]",43,547.0,411203.0,306283.0,104920.0,225406.0,65769.0,True
2923,"[2953, 3361, 3769]",43,27.0,405431.0,299849.0,105582.0,225357.0,67431.0,True
2923,"[2953, 3361, 3769]",43,157.0,409681.0,303863.0,105818.0,221312.0,67246.0,True
2923,"[2953, 3361, 3769]",43,287.0,402831.0,296432.0,106399.0,225832.0,67898.0,True
2923,"[2953, 3361, 3769]",43,417.0,411900.0,304333.0,107567.0,225920.0,69283.0,True
2923,"[97, 505, 913]",77,261.0,33042.0,19349.0,13693.0,62149.0,30868.0,False
2923,"[97, 505, 913]",77,391.0,37728.0,22510.0,15218.0,62286.0,26814.0,False
2923,"[97, 505, 913]",77,521.0,44199.0,29689.0,14510.0,71839.0,27743.0,False
2923,"[97, 505, 913]",77,1.0,41204.0,27757.0,13447.0,79185.0,25754.0,False
2923,"[97, 505, 913]",77,131.0,64387.0,40493.0,23894.0,58983.0,19659.0,False
2923,"[97, 505, 913]",77,261.0,112964.0,75842.0,37122.0,44685.0,15508.0,False
2923,"[97, 505, 913]",77,391.0,158524.0,112495.0,46029.0,62316.0,18449.0,False
2923,"[97, 505, 913]",77,521.0,133412.0,90947.0,42465.0,67875.0,24137.0,False
2923,"[97, 505, 913]",77,1.0,88558.0,58172.0,30386.0,45405.0,14438.0,False
2923,"[97, 505, 913]",77,131.0,52034.0,37600.0,14434.0,55709.0,18187.0,False
2923,"[97, 505, 913]",77,261.0,31046.0,25413.0,5633.0,56121.0,17663.0,False
2923,"[97, 505, 913]",77,391.0,51368.0,36923.0,14445.0,51518.0,21742.0,False
2923,"[97, 505, 913]",77,261.0,66537.0,43152.0,23385.0,62989.0,21102.0,True
2923,"[97, 505, 913]",77,391.0,66013.0,43641.0,22372.0,59445.0,20583.0,True
2923,"[97, 505, 913]",77,521.0,64239.0,44532.0,19707.0,59064.0,20460.0,True
2923,"[97, 505, 913]",77,1.0,69533.0,46302.0,23231.0,60501.0,20949.0,True
2923,"[97, 505, 913]",77,131.0,69573.0,47313.0,22260.0,63403.0,21240.0,True
2923,"[97, 505, 913]",77,261.0,70310.0,47420.0,22890.0,58785.0,21208.0,True
2923,"[97, 505, 913]",77,391.0,71065.0,47793.0,23272.0,56295.0,22027.0,True
2923,"[97, 505, 913]",77,521.0,73152.0,49664.0,23488.0,54421.0,22482.0,True
2923,"[97, 505, 913]",77,1.0,71548.0,50032.0,21516.0,54526.0,20370.0,True
2923,"[97, 505, 913]",77,131.0,80327.0,56650.0,23677.0,60518.0,23323.0,True
2923,"[97, 505, 913]",77,261.0,71266.0,48727.0,22539.0,64416.0,22555.0,True
2923,"[97, 505, 913]",77,391.0,74902.0,51963.0,22939.0,63706.0,24664.0,True
2923,"[1729, 2545]",111,339.0,330643.0,276808.0,53835.0,470809.0,253094.0,False
2923,"[1729, 2545]",111,469.0,375675.0,319629.0,56046.0,417336.0,196612.0,False
2923,"[1729, 2545]",111,599.0,394350.0,326381.0,67969.0,664455.0,247956.0,False
2923,"[1729, 2545]",111,79.0,554790.0,460279.0,94511.0,629884.0,173560.0,False
2923,"[1729, 2545]",111,209.0,860452.0,702875.0,157577.0,615899.0,163215.0,False
2923,"[1729, 2545]",111,339.0,1142461.0,940739.0,201722.0,489861.0,137274.0,False
2923,"[1729, 2545]",111,469.0,1601616.0,1344438.0,257178.0,688444.0,164515.0,False
2923,"[1729, 2545]",111,599.0,1554299.0,1316825.0,237474.0,704388.0,219301.0,False
2923,"[1729, 2545]",111,79.0,975684.0,793252.0,182432.0,484414.0,161578.0,False
2923,"[1729, 2545]",111,209.0,747919.0,611995.0,135924.0,507030.0,151020.0,False
2923,"[1729, 2545]",111,339.0,501960.0,434369.0,67591.0,457721.0,146377.0,False
2923,"[1729, 2545]",111,469.0,511075.0,418050.0,93025.0,421630.0,150467.0,False
2923,"[1729, 2545]",111,339.0,773300.0,638278.0,135022.0,603238.0,180344.0,True
2923,"[1729, 2545]",111,469.0,772207.0,640177.0,132030.0,558054.0,172667.0,True
2923,"[1729, 2545]",111,599.0,744877.0,611888.0,132989.0,525492.0,172321.0,True
2923,"[1729, 2545]",111,79.0,772550.0,641653.0,130897.0,560426.0,174233.0,True
2923,"[1729, 2545]",111,209.0,794304.0,654614.0,139690.0,565520.0,176442.0,True
2923,"[1729, 2545]",111,339.0,798606.0,661268.0,137338.0,565797.0,181830.0,True
2923,"[1729, 2545]",111,469.0,797289.0,657420.0,139869.0,544752.0,182949.0,True
2923,"[1729, 2545]",111,599.0,823774.0,685888.0,137886.0,504374.0,185231.0,True
2923,"[1729, 2545]",111,79.0,805949.0,680639.0,125310.0,505560.0,175021.0,True
2923,"[1729, 2545]",111,209.0,818180.0,682543.0,135637.0,530328.0,186319.0,True
2923,"[1729, 2545]",111,339.0,840701.0,712218.0,128483.0,534801.0,188144.0,True
2923,"[1729, 2545]",111,469.0,809190.0,679055.0,130135.0,553530.0,189469.0,True
2923,"[1321, 2137]",145,365.0,94860.0,69833.0,25027.0,161304.0,107266.0,False
2923,"[1321, 2137]",145,495.0,134756.0,101697.0,33059.0,114097.0,88019.0,False
2923,"[1321, 2137]",145,625.0,118964.0,90640.0,28324.0,188461.0,108602.0,False
2923,"[1321, 2137]",145,105.0,150522.0,115737.0,34785.0,201890.0,72422.0,False
2923,"[1321, 2137]",145,235.0,191782.0,138188.0,53594.0,205114.0,59385.0,False
2923,"[1321, 2137]",145,365.0,241920.0,162841.0,79079.0,188615.0,50894.0,False
2923,"[1321, 2137]",145,495.0,355150.0,244162.0,110988.0,314656.0,67193.0,False
2923,"[1321, 2137]",145,625.0,353431.0,247139.0,106292.0,324792.0,85551.0,False
2923,"[1321, 2137]",145,105.0,262540.0,171044.0,91496.0,181339.0,62338.0,False
2923,"[1321, 2137]",145,235.0,220613.0,156615.0,63998.0,160993.0,58554.0,False
2923,"[1321, 2137]",145,365.0,128947.0,101435.0,27512.0,126493.0,53835.0,False
2923,"[1321, 2137]",145,495.0,163430.0,123805.0,39625.0,117463.0,51715.0,False
2923,"[1321, 2137]",145,365.0,181471.0,124912.0,56559.0,220288.0,70222.0,True
2923,"[1321, 2137]",145,495.0,195272.0,138698.0,56574.0,192833.0,71579.0,True
2923,"[1321, 2137]",145,625.0,190790.0,135737.0,55053.0,194519.0,68960.0,True
2923,"[1321, 2137]",145,105.0,192933.0,138614.0,54319.0,202151.0,70366.0,True
2923,"[1321, 2137]",145,235.0,195516.0,139613.0,55903.0,211618.0,71666.0,True
2923,"[1321, 2137]",145,365.0,195621.0,137632.0,57989.0,180421.0,72270.0,True
2923,"[1321, 2137]",145,495.0,196973.0,139620.0,57353.0,170952.0,72610.0,True
2923,"[1321, 2137]",145,625.0,206211.0,148097.0,58114.0,170977.0,70561.0,True
2923,"[1321, 2137]",145,105.0,212223.0,154629.0,57594.0,171657.0,74466.0,True
2923,"[1321, 2137]",145,235.0,215598.0,154112.0,61486.0,190445.0,75953.0,True
2923,"[1321, 2137]",145,365.0,215932.0,153891.0,62041.0,186586.0,75487.0,True
2923,"[1321, 2137]",145,495.0,218376.0,157582.0,60794.0,192771.0,71634.0,True
3288,,10,573.0,701511.0,547339.0,154172.0,861769.0,510431.0,False
3288,,10,53.0,894563.0,714043.0,180520.0,811385.0,427025.0,False
3288,,10,183.0,959691.0,747084.0,212607.0,1209982.0,523090.0,False
3288,,10,313.0,1133329.0,909467.0,223862.0,1221472.0,383182.0,False
3288,,10,443.0,1652678.0,1271174.0,381504.0,1270304.0,315320.0,False
3288,,10,573.0,2205216.0,1704611.0,500605.0,1042118.0,250958.0,False
3288,,10,53.0,3330520.0,2669545.0,660975.0,1658522.0,295769.0,False
3288,,10,183.0,3014522.0,2408474.0,606048.0,1818500.0,388491.0,False
3288,,10,313.0,2097821.0,1552903.0,544918.0,1226572.0,302755.0,False
3288,,10,443.0,1409834.0,1072840.0,336994.0,1161445.0,292843.0,False
3288,,10,573.0,937229.0,744923.0,192306.0,961837.0,273724.0,False
3288,,10,53.0,1074404.0,837812.0,236592.0,870724.0,288069.0,False
3288,,10,573.0,1532028.0,1195950.0,336078.0,1091187.0,352278.0,True
3288,,10,53.0,1646295.0,1304398.0,341897.0,1115463.0,364409.0,True
3288,,10,183.0,1629015.0,1288140.0,340875.0,1085192.0,373650.0,True
3288,,10,313.0,1597225.0,1267584.0,329641.0,1132498.0,358802.0,True
3288,,10,443.0,1606518.0,1252797.0,353721.0,1200217.0,347086.0,True
3288,,10,573.0,1563159.0,1216243.0,346916.0,1161653.0,338253.0,True
3288,,10,53.0,1642719.0,1286871.0,355848.0,1199263.0,331411.0,True
3288,,10,183.0,1621388.0,1271091.0,350297.0,1190368.0,341353.0,True
3288,,10,313.0,1647660.0,1275536.0,372124.0,1242303.0,350650.0,True
3288,,10,443.0,1655135.0,1279955.0,375180.0,1251398.0,361637.0,True
3288,,10,573.0,1675064.0,1284891.0,390173.0,1227976.0,370466.0,True
3288,,10,53.0,1595110.0,1256757.0,338353.0,1217120.0,361669.0,True
3288,"[2965, 3373, 3781]",44,547.0,225920.0,168139.0,57781.0,177827.0,91999.0,False
3288,"[2965, 3373, 3781]",44,27.0,266828.0,199922.0,66906.0,166154.0,71192.0,False
3288,"[2965, 3373, 3781]",44,157.0,289435.0,209998.0,79437.0,236013.0,87401.0,False
3288,"[2965, 3373, 3781]",44,287.0,309148.0,223558.0,85590.0,231651.0,74147.0,False
3288,"[2965, 3373, 3781]",44,417.0,431188.0,300875.0,130313.0,257743.0,60867.0,False
3288,"[2965, 3373, 3781]",44,547.0,533642.0,372005.0,161637.0,208389.0,49865.0,False
3288,"[2965, 3373, 3781]",44,27.0,767561.0,554231.0,213330.0,326323.0,54784.0,False
3288,"[2965, 3373, 3781]",44,157.0,735166.0,551083.0,184083.0,385084.0,74151.0,False
3288,"[2965, 3373, 3781]",44,287.0,516489.0,355423.0,161066.0,259400.0,58361.0,False
3288,"[2965, 3373, 3781]",44,417.0,281468.0,195509.0,85959.0,230581.0,57835.0,False
3288,"[2965, 3373, 3781]",44,547.0,225434.0,158084.0,67350.0,185792.0,61517.0,False
3288,"[2965, 3373, 3781]",44,27.0,280064.0,202721.0,77343.0,177203.0,56546.0,False
3288,"[2965, 3373, 3781]",44,547.0,431301.0,318333.0,112968.0,225888.0,66540.0,True
3288,"[2965, 3373, 3781]",44,27.0,422934.0,309773.0,113161.0,231972.0,67608.0,True
3288,"[2965, 3373, 3781]",44,157.0,414086.0,305175.0,108911.0,229861.0,68425.0,True
3288,"[2965, 3373, 3781]",44,287.0,403106.0,291442.0,111664.0,238761.0,67946.0,True
3288,"[2965, 3373, 3781]",44,417.0,392354.0,277565.0,114789.0,232771.0,65382.0,True
3288,"[2965, 3373, 3781]",44,547.0,378967.0,266209.0,112758.0,228334.0,62400.0,True
3288,"[2965, 3373, 3781]",44,27.0,397808.0,281180.0,116628.0,237795.0,65434.0,True
3288,"[2965, 3373, 3781]",44,157.0,392812.0,285718.0,107094.0,240176.0,65480.0,True
3288,"[2965, 3373, 3781]",44,287.0,403262.0,287198.0,116064.0,244508.0,67823.0,True
3288,"[2965, 3373, 3781]",44,417.0,405642.0,288347.0,117295.0,248897.0,69768.0,True
3288,"[2965, 3373, 3781]",44,547.0,426182.0,294510.0,131672.0,240067.0,71734.0,True
3288,"[2965, 3373, 3781]",44,27.0,393890.0,286098.0,107792.0,243129.0,60126.0,True
3288,"[109, 517, 925]",78,521.0,37813.0,23560.0,14253.0,58590.0,33106.0,False
3288,"[109, 517, 925]",78,1.0,42735.0,26257.0,16478.0,61033.0,28197.0,False
3288,"[109, 517, 925]",78,131.0,55763.0,35441.0,20322.0,71545.0,30114.0,False
3288,"[109, 517, 925]",78,261.0,39463.0,28954.0,10509.0,77931.0,29085.0,False
3288,"[109, 517, 925]",78,391.0,67593.0,41133.0,26460.0,56708.0,16825.0,False
3288,"[109, 517, 925]",78,521.0,113881.0,74467.0,39414.0,48132.0,14932.0,False
3288,"[109, 517, 925]",78,1.0,164445.0,118263.0,46182.0,67603.0,16527.0,False
3288,"[109, 517, 925]",78,131.0,130842.0,88777.0,42065.0,77881.0,21069.0,False
3288,"[109, 517, 925]",78,261.0,95825.0,58662.0,37163.0,60311.0,15279.0,False
3288,"[109, 517, 925]",78,391.0,48321.0,33685.0,14636.0,60418.0,17290.0,False
3288,"[109, 517, 925]",78,521.0,33230.0,27268.0,5962.0,56878.0,18001.0,False
3288,"[109, 517, 925]",78,1.0,44710.0,31685.0,13025.0,52588.0,17540.0,False
3288,"[109, 517, 925]",78,521.0,74444.0,50901.0,23543.0,58432.0,22044.0,True
3288,"[109, 517, 925]",78,1.0,73581.0,49612.0,23969.0,57967.0,21146.0,True
3288,"[109, 517, 925]",78,131.0,72978.0,48946.0,24032.0,59556.0,21843.0,True
3288,"[109, 517, 925]",78,261.0,71071.0,49283.0,21788.0,58332.0,23028.0,True
3288,"[109, 517, 925]",78,391.0,72781.0,48251.0,24530.0,59082.0,19297.0,True
3288,"[109, 517, 925]",78,521.0,72146.0,47213.0,24933.0,63561.0,21038.0,True
3288,"[109, 517, 925]",78,1.0,74398.0,50262.0,24136.0,62075.0,20710.0,True
3288,"[109, 517, 925]",78,131.0,73962.0,48703.0,25259.0,62850.0,21229.0,True
3288,"[109, 517, 925]",78,261.0,76691.0,51223.0,25468.0,71112.0,22546.0,True
3288,"[109, 517, 925]",78,391.0,74380.0,50172.0,24208.0,65140.0,22685.0,True
3288,"[109, 517, 925]",78,521.0,75044.0,50735.0,24309.0,67113.0,23770.0,True
3288,"[109, 517, 925]",78,1.0,63144.0,42851.0,20293.0,64399.0,18629.0,True
3288,"[1741, 2557]",112,599.0,301303.0,250590.0,50713.0,426469.0,249035.0,False
3288,"[1741, 2557]",112,79.0,398460.0,339882.0,58578.0,408323.0,214090.0,False
3288,"[1741, 2557]",112,209.0,431001.0,358174.0,72827.0,634913.0,265222.0,False
3288,"[1741, 2557]",112,339.0,572604.0,487851.0,84753.0,616282.0,181905.0,False
3288,"[1741, 2557]",112,469.0,852542.0,699324.0,153218.0,638057.0,166205.0,False
3288,"[1741, 2557]",112,599.0,1115559.0,919925.0,195634.0,483171.0,129376.0,False
3288,"[1741, 2557]",112,79.0,1685813.0,1427417.0,258396.0,747783.0,151449.0,False
3288,"[1741, 2557]",112,209.0,1469727.0,1231292.0,238435.0,809933.0,199468.0,False
3288,"[1741, 2557]",112,339.0,1005708.0,786002.0,219706.0,586753.0,162241.0,False
3288,"[1741, 2557]",112,469.0,746683.0,591810.0,154873.0,589786.0,153358.0,False
3288,"[1741, 2557]",112,599.0,487632.0,407595.0,80037.0,505821.0,139030.0,False
3288,"[1741, 2557]",112,79.0,517798.0,422726.0,95072.0,459632.0,151222.0,False
3288,"[1741, 2557]",112,599.0,704542.0,577107.0,127435.0,531930.0,174488.0,True
3288,"[1741, 2557]",112,79.0,815264.0,679914.0,135350.0,541397.0,186114.0,True
3288,"[1741, 2557]",112,209.0,803959.0,668989.0,134970.0,517810.0,194383.0,True
3288,"[1741, 2557]",112,339.0,793644.0,669944.0,123700.0,542878.0,179695.0,True
3288,"[1741, 2557]",112,469.0,808461.0,669437.0,139024.0,584197.0,179209.0,True
3288,"[1741, 2557]",112,599.0,792468.0,657201.0,135267.0,566767.0,173194.0,True
3288,"[1741, 2557]",112,79.0,830120.0,688232.0,141888.0,603096.0,167007.0,True
3288,"[1741, 2557]",112,209.0,806699.0,665487.0,141212.0,586326.0,172849.0,True
3288,"[1741, 2557]",112,339.0,818688.0,668212.0,150476.0,615806.0,176145.0,True
3288,"[1741, 2557]",112,469.0,824227.0,670486.0,153741.0,618480.0,184358.0,True
3288,"[1741, 2557]",112,599.0,805964.0,657687.0,148277.0,597991.0,187075.0,True
3288,"[1741, 2557]",112,79.0,780793.0,649891.0,130902.0,600246.0,188083.0,True
3288,"[1333, 2149]",146,625.0,109411.0,81016.0,28395.0,145136.0,117621.0,False
3288,"[1333, 2149]",146,105.0,153668.0,118510.0,35158.0,113465.0,91362.0,False
3288,"[1333, 2149]",146,235.0,142661.0,107402.0,35259.0,177220.0,113439.0,False
3288,"[1333, 2149]",146,365.0,165809.0,128980.0,36829.0,200215.0,79247.0,False
3288,"[1333, 2149]",146,495.0,206141.0,146807.0,59334.0,221698.0,60438.0,False
3288,"[1333, 2149]",146,625.0,250714.0,167683.0,83031.0,216469.0,49634.0,False
3288,"[1333, 2149]",146,105.0,389281.0,276695.0,112586.0,362515.0,63871.0,False
3288,"[1333, 2149]",146,235.0,376900.0,265201.0,111699.0,382093.0,83534.0,False
3288,"[1333, 2149]",146,365.0,280904.0,175682.0,105222.0,224674.0,60524.0,False
3288,"[1333, 2149]",146,495.0,227603.0,156687.0,70916.0,190197.0,58125.0,False
3288,"[1333, 2149]",146,625.0,144021.0,110451.0,33570.0,139211.0,51309.0,False
3288,"[1333, 2149]",146,105.0,178464.0,133099.0,45365.0,127251.0,57054.0,False
3288,"[1333, 2149]",146,625.0,204004.0,143352.0,60652.0,188799.0,76055.0,True
3288,"[1333, 2149]",146,105.0,214902.0,156836.0,58066.0,192444.0,76704.0,True
3288,"[1333, 2149]",146,235.0,216706.0,156221.0,60485.0,192018.0,77117.0,True
3288,"[1333, 2149]",146,365.0,212221.0,152510.0,59711.0,202022.0,75560.0,True
3288,"[1333, 2149]",146,495.0,215657.0,153767.0,61890.0,228233.0,72696.0,True
3288,"[1333, 2149]",146,625.0,205455.0,144509.0,60946.0,214314.0,70602.0,True
3288,"[1333, 2149]",146,105.0,218483.0,159026.0,59457.0,204257.0,68112.0,True
3288,"[1333, 2149]",146,235.0,224351.0,160911.0,63440.0,208087.0,70190.0,True
3288,"[1333, 2149]",146,365.0,223712.0,156624.0,67088.0,216663.0,73561.0,True
3288,"[1333, 2149]",146,495.0,227480.0,160283.0,67197.0,221957.0,73170.0,True
3288,"[1333, 2149]",146,625.0,238134.0,166140.0,71994.0,218278.0,74436.0,True
3288,"[1333, 2149]",146,105.0,224470.0,158033.0,66437.0,213072.0,77956.0,True
3653,,11,183.0,751812.0,576158.0,175654.0,937669.0,462178.0,False
3653,,11,313.0,932520.0,734096.0,198424.0,933472.0,439825.0,False
3653,,11,443.0,1004479.0,788426.0,216053.0,1383065.0,511805.0,False
3653,,11,573.0,1199556.0,908557.0,290999.0,1362891.0,417888.0,False
3653,,11,53.0,1648945.0,1256883.0,392062.0,1257535.0,337986.0,False
3653,,11,183.0,2382464.0,1843742.0,538722.0,1081729.0,290340.0,False
3653,,11,313.0,3192493.0,2514257.0,678236.0,1731130.0,343782.0,False
3653,,11,443.0,2973662.0,2382133.0,591529.0,1800095.0,433315.0,False
3653,,11,573.0,2122737.0,1567783.0,554954.0,1229648.0,334594.0,False
3653,,11,53.0,1349437.0,1010492.0,338945.0,1147971.0,318465.0,False
3653,,11,183.0,950691.0,755822.0,194869.0,969184.0,290493.0,False
3653,,11,313.0,1118658.0,850621.0,268037.0,832611.0,334874.0,False
3653,,11,183.0,1589112.0,1249575.0,339537.0,1105465.0,326633.0,True
3653,,11,313.0,1610334.0,1259709.0,350625.0,1226508.0,361434.0,True
3653,,11,443.0,1641811.0,1287288.0,354523.0,1262293.0,351257.0,True
3653,,11,573.0,1662448.0,1282579.0,379869.0,1261937.0,367146.0,True
3653,,11,53.0,1681527.0,1302455.0,379072.0,1251593.0,372262.0,True
3653,,11,183.0,1647851.0,1263735.0,384116.0,1218754.0,377323.0,True
3653,,11,313.0,1632461.0,1251104.0,381357.0,1230980.0,374705.0,True
3653,,11,443.0,1616871.0,1249316.0,367555.0,1236018.0,383254.0,True
3653,,11,573.0,1686314.0,1293503.0,392811.0,1253022.0,393547.0,True
3653,,11,53.0,1641738.0,1261829.0,379909.0,1230095.0,406293.0,True
3653,,11,183.0,1670219.0,1296037.0,374182.0,1244814.0,405564.0,True
3653,,11,313.0,1546761.0,1191833.0,354928.0,1145515.0,396128.0,True
3653,"[2977, 3385, 3793]",45,157.0,219186.0,155810.0,63376.0,171102.0,89782.0,False
3653,"[2977, 3385, 3793]",45,287.0,267480.0,198345.0,69135.0,176003.0,74806.0,False
3653,"[2977, 3385, 3793]",45,417.0,304603.0,220943.0,83660.0,246990.0,86843.0,False
3653,"[2977, 3385, 3793]",45,547.0,326510.0,221284.0,105226.0,250186.0,80475.0,False
3653,"[2977, 3385, 3793]",45,27.0,444243.0,306966.0,137277.0,257208.0,69498.0,False
3653,"[2977, 3385, 3793]",45,157.0,588708.0,413503.0,175205.0,215096.0,60764.0,False
3653,"[2977, 3385, 3793]",45,287.0,782699.0,567816.0,214883.0,337801.0,61381.0,False
3653,"[2977, 3385, 3793]",45,417.0,744356.0,560600.0,183756.0,359093.0,84558.0,False
3653,"[2977, 3385, 3793]",45,547.0,527951.0,361817.0,166134.0,243897.0,62383.0,False
3653,"[2977, 3385, 3793]",45,27.0,277398.0,188183.0,89215.0,215680.0,62293.0,False
3653,"[2977, 3385, 3793]",45,157.0,237047.0,172121.0,64926.0,177687.0,63080.0,False
3653,"[2977, 3385, 3793]",45,287.0,321503.0,231433.0,90070.0,161689.0,70531.0,False
3653,"[2977, 3385, 3793]",45,157.0,395919.0,287353.0,108566.0,215852.0,64940.0,True
3653,"[2977, 3385, 3793]",45,287.0,409779.0,293922.0,115857.0,249271.0,71273.0,True
3653,"[2977, 3385, 3793]",45,417.0,427379.0,306618.0,120761.0,252854.0,67571.0,True
3653,"[2977, 3385, 3793]",45,547.0,434255.0,308541.0,125714.0,248808.0,73593.0,True
3653,"[2977, 3385, 3793]",45,27.0,430884.0,307282.0,123602.0,237216.0,72258.0,True
3653,"[2977, 3385, 3793]",45,157.0,420248.0,293387.0,126861.0,229584.0,74121.0,True
3653,"[2977, 3385, 3793]",45,287.0,418369.0,293100.0,125269.0,228530.0,73088.0,True
3653,"[2977, 3385, 3793]",45,417.0,408039.0,292962.0,115077.0,229932.0,74555.0,True
3653,"[2977, 3385, 3793]",45,547.0,428656.0,305403.0,123253.0,221996.0,72598.0,True
3653,"[2977, 3385, 3793]",45,27.0,418727.0,300333.0,118394.0,232138.0,75264.0,True
3653,"[2977, 3385, 3793]",45,157.0,440726.0,319131.0,121595.0,239316.0,73631.0,True
3653,"[2977, 3385, 3793]",45,287.0,408702.0,290790.0,117912.0,226937.0,73502.0,True
3653,"[121, 529, 937]",79,131.0,38270.0,22615.0,15655.0,58711.0,29437.0,False
3653,"[121, 529, 937]",79,261.0,44450.0,27794.0,16656.0,69748.0,32331.0,False
3653,"[121, 529, 937]",79,391.0,57454.0,38179.0,19275.0,76850.0,33073.0,False
3653,"[121, 529, 937]",79,521.0,44279.0,29910.0,14369.0,86974.0,34625.0,False
3653,"[121, 529, 937]",79,1.0,65874.0,41224.0,24650.0,64063.0,20402.0,False
3653,"[121, 529, 937]",79,131.0,116377.0,78140.0,38237.0,48993.0,17600.0,False
3653,"[121, 529, 937]",79,261.0,159334.0,112722.0,46612.0,72498.0,18715.0,False
3653,"[121, 529, 937]",79,391.0,129747.0,90709.0,39038.0,77106.0,23263.0,False
3653,"[121, 529, 937]",79,521.0,89740.0,55110.0,34630.0,52473.0,16979.0,False
3653,"[121, 529, 937]",79,1.0,47554.0,33268.0,14286.0,61254.0,17246.0,False
3653,"[121, 529, 937]",79,131.0,34197.0,28226.0,5971.0,56005.0,18922.0,False
3653,"[121, 529, 937]",79,261.0,53594.0,38140.0,15454.0,53917.0,25716.0,False
3653,"[121, 529, 937]",79,131.0,69255.0,45604.0,23651.0,59015.0,18885.0,True
3653,"[121, 529, 937]",79,261.0,73367.0,51042.0,22325.0,63404.0,22543.0,True
3653,"[121, 529, 937]",79,391.0,74594.0,50424.0,24170.0,64240.0,23392.0,True
3653,"[121, 529, 937]",79,521.0,74845.0,50052.0,24793.0,66317.0,25093.0,True
3653,"[121, 529, 937]",79,1.0,73621.0,49112.0,24509.0,66528.0,24439.0,True
3653,"[121, 529, 937]",79,131.0,75736.0,50738.0,24998.0,64682.0,26092.0,True
3653,"[121, 529, 937]",79,261.0,73523.0,48937.0,24586.0,65313.0,23910.0,True
3653,"[121, 529, 937]",79,391.0,73776.0,49939.0,23837.0,64640.0,24672.0,True
3653,"[121, 529, 937]",79,521.0,78831.0,52812.0,26019.0,65396.0,25635.0,True
3653,"[121, 529, 937]",79,1.0,73136.0,49693.0,23443.0,65555.0,24204.0,True
3653,"[121, 529, 937]",79,131.0,71150.0,49922.0,21228.0,68343.0,24200.0,True
3653,"[121, 529, 937]",79,261.0,69036.0,47763.0,21273.0,65160.0,25244.0,True
3653,"[1753, 2569]",113,209.0,337757.0,277623.0,60134.0,488783.0,225321.0,False
3653,"[1753, 2569]",113,339.0,413720.0,346956.0,66764.0,481891.0,223867.0,False
3653,"[1753, 2569]",113,469.0,445857.0,373259.0,72598.0,744082.0,258633.0,False
3653,"[1753, 2569]",113,599.0,599420.0,481236.0,118184.0,694228.0,192125.0,False
3653,"[1753, 2569]",113,79.0,820560.0,663448.0,157112.0,635830.0,167631.0,False
3653,"[1753, 2569]",113,209.0,1162036.0,946906.0,215130.0,511342.0,145891.0,False
3653,"[1753, 2569]",113,339.0,1533398.0,1265818.0,267580.0,750380.0,179126.0,False
3653,"[1753, 2569]",113,469.0,1417451.0,1184751.0,232700.0,818784.0,221459.0,False
3653,"[1753, 2569]",113,599.0,1013254.0,780508.0,232746.0,603998.0,180678.0,False
3653,"[1753, 2569]",113,79.0,705693.0,547863.0,157830.0,591023.0,162052.0,False
3653,"[1753, 2569]",113,209.0,487388.0,399905.0,87483.0,524699.0,145812.0,False
3653,"[1753, 2569]",113,339.0,515671.0,403858.0,111813.0,439233.0,165633.0,False
3653,"[1753, 2569]",113,209.0,775726.0,641096.0,134630.0,548981.0,162765.0,True
3653,"[1753, 2569]",113,339.0,790223.0,651012.0,139211.0,593238.0,185296.0,True
3653,"[1753, 2569]",113,469.0,789807.0,655422.0,134385.0,615364.0,179070.0,True
3653,"[1753, 2569]",113,599.0,798559.0,646405.0,152154.0,617396.0,181769.0,True
3653,"[1753, 2569]",113,79.0,813759.0,662739.0,151020.0,621287.0,184752.0,True
3653,"[1753, 2569]",113,209.0,789150.0,639693.0,149457.0,604978.0,186140.0,True
3653,"[1753, 2569]",113,339.0,780595.0,631351.0,149244.0,613143.0,191703.0,True
3653,"[1753, 2569]",113,469.0,776940.0,629231.0,147709.0,634239.0,191944.0,True
3653,"[1753, 2569]",113,599.0,806131.0,643875.0,162256.0,640238.0,200752.0,True
3653,"[1753, 2569]",113,79.0,800411.0,639656.0,160755.0,615646.0,199188.0,True
3653,"[1753, 2569]",113,209.0,793228.0,637831.0,155397.0,617814.0,205339.0,True
3653,"[1753, 2569]",113,339.0,737678.0,593821.0,143857.0,561948.0,199510.0,True
3653,"[1345, 2161]",147,235.0,125998.0,92896.0,33102.0,162223.0,100985.0,False
3653,"[1345, 2161]",147,365.0,170073.0,128389.0,41684.0,136324.0,86858.0,False
3653,"[1345, 2161]",147,495.0,153045.0,116945.0,36100.0,205741.0,107712.0,False
3653,"[1345, 2161]",147,625.0,179100.0,132466.0,46634.0,221711.0,88928.0,False
3653,"[1345, 2161]",147,105.0,213216.0,152167.0,61049.0,205150.0,64563.0,False
3653,"[1345, 2161]",147,235.0,296395.0,208282.0,88113.0,216277.0,57602.0,False
3653,"[1345, 2161]",147,365.0,386064.0,267280.0,118784.0,405652.0,75363.0,False
3653,"[1345, 2161]",147,495.0,371627.0,266031.0,105596.0,379442.0,92147.0,False
